id,amount_tsh,gps_height,installer,longitude,latitude,basin,subvillage,region,region_code,district_code,lga,ward,population,scheme_management,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group
2671,0,1186,518,34.37448951,-1.57074091,4,947,9,20,2,103,100,2000,9,2,2001,3,1,0,11,4,0,2,6,2,1,1,0,1,1,2,1
13166,0,0,222,33.49295147,-3.62772203,0,1097,17,17,7,105,267,0,9,0,0,0,0,1,11,4,6,6,4,4,2,2,1,0,0,4,3
4183,0,-15,490,38.97835661,-6.49413824,8,2585,14,6,1,3,1952,220,7,0,1986,4,2,1,7,4,0,2,6,2,1,1,7,5,0,4,3
6795,0,1936,807,34.72437676,-9.32841823,6,8379,3,11,4,91,1540,20,0,0,2003,11,9,4,4,0,0,2,6,2,1,1,7,5,0,4,3
5023,0,1737,692,35.5286443,-3.80037933,0,1063,8,21,3,63,13,258,7,1,2007,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
11043,50,22,1,39.18072761,-6.94423137,8,5504,1,7,2,20,1281,20,3,0,2010,13,10,5,4,0,4,5,6,2,1,1,3,0,0,1,1
5976,0,1116,305,37.58637082,-3.32424323,5,2126,6,3,4,73,1408,1,8,1,1983,3,1,0,10,4,0,2,6,2,2,2,8,6,0,6,5
3964,0,0,344,33.43138167,-2.84779451,4,6827,13,19,4,45,1597,0,7,1,0,8,5,1,7,4,2,0,6,2,1,1,7,5,0,4,3
5519,0,0,0,33.60711191,-9.03381466,1,2251,10,12,4,100,397,0,7,2,0,3,1,0,7,4,0,2,6,2,2,2,8,6,0,1,1
14076,0,0,695,33.93073376,-4.20121034,0,3783,19,14,2,19,1086,0,11,1,0,3,1,0,7,4,4,5,0,0,2,2,0,1,1,2,1
6416,0,1337,222,37.40278649,-3.2944465,5,7256,6,3,4,73,1643,130,7,1,1963,3,1,0,7,4,6,6,6,2,1,1,8,6,0,6,5
8078,0,0,222,32.07853496,-3.30128555,3,2235,17,17,5,9,348,0,9,1,0,8,5,1,11,4,6,6,6,2,1,1,7,5,0,4,3
923,6000,1252,222,35.84550391,-4.31950317,0,3990,8,21,1,2,1678,1296,7,1,1998,8,5,1,7,4,2,0,6,2,1,1,7,5,0,4,3
9265,0,284,270,39.05388143,-10.8701164,7,1000,12,90,12,57,1087,1,7,1,1985,9,6,3,7,4,6,6,6,2,0,0,7,5,0,6,5
9802,0,0,344,33.44930317,-2.83705731,4,3795,13,19,4,45,1382,0,7,1,0,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
14688,0,1190,222,30.48680435,-4.21254895,3,5770,5,16,2,28,1601,4521,11,0,1996,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
10813,0,0,222,31.52512829,-1.60047145,4,6838,4,18,2,7,1693,0,7,0,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
571,0,0,319,32.92558756,-2.68427962,4,6883,13,19,7,67,279,0,7,1,0,8,5,1,7,4,0,2,6,2,2,2,7,5,0,4,3
9389,0,0,413,32.75946418,-9.07220273,2,7984,10,12,6,62,315,0,7,0,0,8,5,1,7,4,5,3,6,2,2,2,7,5,0,4,3
6818,0,0,222,32.57818944,-3.81300613,4,5980,17,17,3,25,968,0,0,1,0,9,6,3,11,4,6,6,3,3,2,2,7,5,0,6,5
7331,0,2004,168,34.18102914,-9.34468223,1,1324,3,11,3,55,861,0,7,0,1985,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
5526,20,1007,977,36.70947394,-3.60755355,5,2201,8,21,4,108,1650,200,7,1,2006,13,10,5,7,4,4,5,6,2,1,1,3,0,0,1,1
9616,0,1518,171,36.78686652,-3.10926525,0,5083,0,2,7,65,1504,98,7,1,2007,13,10,5,7,4,6,6,6,2,2,2,3,0,0,1,1
14171,0,0,195,38.39439237,-5.14934235,5,2654,20,4,2,44,1518,47,7,1,2005,9,6,3,7,4,0,2,6,2,4,4,7,5,0,6,5
11379,0,1564,222,37.52899426,-3.2706867,5,7363,6,3,4,73,1003,30,7,1,1972,3,1,0,7,4,0,2,6,2,1,1,8,6,0,6,5
6989,0,0,222,34.06441828,-3.77427539,0,5949,17,17,8,40,1361,0,9,0,0,9,6,3,11,4,6,6,6,2,2,2,7,5,0,6,5
13550,0,364,222,37.63872043,-6.11414173,8,2655,11,5,6,83,200,80,7,1,1980,14,11,1,7,4,0,2,6,2,2,2,7,5,0,4,3
9720,0,268,473,39.09241927,-10.4561129,7,5097,12,90,12,57,1457,1,7,0,1995,3,1,0,7,4,0,2,6,2,0,0,8,6,0,2,1
9694,0,0,1051,32.06265638,-3.34036851,3,5612,17,17,5,9,348,0,9,1,0,8,5,1,11,4,6,6,6,2,2,2,7,5,0,4,3
14355,0,0,222,0,-2.00E-08,4,2876,17,17,1,5,1730,0,9,0,0,8,5,1,11,4,6,6,6,2,1,1,7,5,0,4,3
92,0,0,420,33.94311547,-9.48256962,1,2114,10,12,3,46,958,0,7,1,0,3,1,0,7,4,0,2,6,2,0,0,8,6,0,1,1
1442,0,359,340,37.4716383,-6.41655597,8,7843,11,5,6,83,1346,1,2,1,1997,13,10,5,1,1,1,4,4,4,2,2,3,0,0,6,5
699,20,609,473,39.2489509,-10.84469715,7,2006,12,90,12,88,1217,150,7,0,1997,3,1,0,7,4,4,5,6,2,2,2,8,6,0,2,1
3106,20,-6,222,38.86509878,-5.71618824,5,7700,20,4,5,95,1195,500,7,0,0,9,6,3,7,4,4,5,4,4,0,0,7,5,0,4,3
8920,0,1292,326,33.8792044,-1.75147895,4,3947,9,20,3,82,757,250,7,1,1993,8,5,1,7,4,6,6,6,2,1,1,7,5,0,4,3
14553,500,466,198,34.64033249,-11.05367781,1,8405,16,10,3,61,606,90,7,1,1992,3,1,0,7,4,3,1,6,2,1,1,8,6,0,1,1
9231,0,824,434,29.64730299,-4.85789714,3,4327,5,16,4,32,247,5212,2,1,1985,9,6,3,1,1,0,2,6,2,0,0,2,4,1,2,1
5819,0,0,319,33.09751023,-3.05608672,4,4172,13,19,7,67,611,0,7,1,0,8,5,1,7,4,2,0,6,2,2,2,7,5,0,4,3
1137,500,1699,222,34.65433229,-9.0849863,6,4126,3,11,4,91,1103,85,8,1,1978,3,1,0,10,4,3,1,6,2,3,3,6,4,1,1,1
468,0,0,303,35.39322563,-6.39453874,0,5531,2,1,6,4,1559,0,7,1,0,7,4,2,7,4,4,5,6,2,1,1,3,0,0,1,1
1136,0,0,0,32.92827281,-9.35572745,1,7695,10,12,5,21,1069,0,7,0,0,9,6,3,7,4,6,6,7,5,0,0,7,5,0,6,5
9507,0,0,180,32.87436656,-4.13810333,3,1128,19,14,1,94,324,0,7,0,0,9,6,3,7,4,0,2,6,2,1,1,7,5,0,6,5
8166,0,0,695,33.40153748,-4.2387468,0,1255,19,14,2,19,1951,0,11,1,0,13,10,5,7,4,4,5,4,4,1,1,3,0,0,2,1
4609,50,186,1010,38.35338326,-6.63557096,8,2138,14,6,1,3,136,20,8,1,2010,6,10,5,4,0,4,5,6,2,1,1,6,4,1,1,1
12454,0,1392,222,37.5094891,-3.28589026,5,3760,6,3,4,73,1003,1,7,1,1972,3,1,0,7,4,0,2,6,2,1,1,8,6,0,6,5
9366,0,0,222,31.44635985,-1.5381142,4,3347,4,18,2,7,429,0,7,1,0,9,6,3,7,4,0,2,6,2,2,2,7,5,0,6,5
10877,0,1659,305,34.88326131,-11.05053135,1,2751,16,10,3,61,1633,1,7,1,2004,3,1,0,7,4,6,6,6,2,0,0,8,6,0,1,1
471,500,1552,732,35.13982732,-9.25751613,6,3989,3,11,4,91,864,45,8,1,1975,3,1,0,10,4,3,1,6,2,1,1,6,4,1,1,1
7344,0,1685,198,34.88278995,-11.0154262,1,2557,16,10,3,61,1084,1,7,1,1995,3,1,0,7,4,6,6,6,2,0,0,8,6,0,1,1
12505,0,600,222,35.40038652,-11.41271689,7,7716,16,10,2,111,1321,1600,7,1,1988,4,2,1,7,4,5,3,6,2,3,3,7,5,0,4,3
12643,0,0,222,35.87646345,-4.6706599,0,8268,2,1,1,42,1218,0,7,0,0,3,1,0,7,4,0,2,6,2,3,3,8,6,0,1,1
5563,2000,0,220,37.36271879,-6.02831228,8,7784,11,5,1,36,424,1800,7,1,1995,14,11,1,7,4,2,0,6,2,2,2,7,5,0,4,3
12118,0,0,413,32.78035107,-8.99482741,2,1592,10,12,6,62,1274,0,7,0,0,8,5,1,7,4,5,3,6,2,1,1,7,5,0,4,3
6858,0,0,222,32.94182351,-3.90864174,0,1565,17,17,3,25,380,0,7,1,0,13,10,5,7,4,4,5,6,2,2,2,3,0,0,1,1
9315,0,0,996,32.89312624,-4.3382324,3,1560,19,14,1,94,379,0,7,0,0,9,6,3,7,4,0,2,6,2,2,2,7,5,0,6,5
2409,0,0,305,0,-2.00E-08,4,515,13,19,6,15,1616,0,7,1,0,13,10,5,7,4,6,6,7,5,0,0,3,0,0,2,1
881,70,184,278,39.8452655,-10.74852632,7,5213,12,99,1,77,1452,250,7,1,1978,13,10,5,7,4,4,5,6,2,1,1,3,0,0,2,1
9852,500,1324,522,34.98730938,-10.96131178,7,4377,16,10,3,61,1075,86,9,1,2000,3,1,0,11,4,3,1,6,2,1,1,8,6,0,1,1
1274,0,0,413,33.09961844,-9.02696675,2,677,10,12,6,62,1689,0,7,0,0,8,5,1,7,4,5,3,6,2,1,1,7,5,0,4,3
6702,0,0,895,32.80412414,-5.03438137,3,8007,19,14,6,115,1496,0,2,1,0,9,6,3,1,1,4,5,6,2,1,1,0,1,1,2,1
10628,0,0,312,32.96909918,-2.40566302,4,2,13,19,8,54,875,0,7,1,0,14,11,1,7,4,0,2,6,2,2,2,7,5,0,4,3
14837,7200,1845,240,35.90619509,-3.18284402,0,3441,0,24,11,27,1085,150,7,1,2002,3,1,0,7,4,2,0,6,2,1,1,6,4,1,1,1
3498,500,1463,222,34.71556309,-8.83746631,6,3914,3,11,4,91,1940,48,8,1,1978,3,1,0,10,4,3,1,6,2,1,1,6,4,1,1,1
11718,0,0,867,33.23662762,-3.66671917,0,426,17,17,3,104,1393,0,7,1,0,14,11,1,7,4,0,2,6,2,3,3,7,5,0,4,3
6733,4000,509,305,38.0635293,-4.37853238,5,3914,6,3,3,101,1492,410,11,1,1967,3,1,0,7,4,2,0,6,2,1,1,6,4,1,2,1
7126,0,0,304,36.18695038,-6.72509723,6,664,2,1,1,76,1212,0,7,1,0,13,10,5,7,4,0,2,6,2,1,1,3,0,0,1,1
2728,0,1409,321,36.05394889,-7.5991465,6,6461,3,11,7,34,1871,50,7,1,1996,9,6,3,7,4,0,2,6,2,1,1,7,5,0,6,5
7610,0,1297,0,36.73899517,-3.42054567,5,7377,0,2,3,0,1241,1,10,2,2000,3,1,0,9,4,0,2,6,2,0,0,8,6,0,1,1
12340,6,1436,222,37.46695703,-3.32273825,5,7939,6,3,4,73,689,45,10,1,2008,3,1,0,9,4,4,5,6,2,1,1,8,6,0,1,1
3227,0,0,71,30.84054375,-2.52141685,4,129,4,18,11,89,1719,0,9,0,0,3,1,0,11,4,4,5,6,2,1,1,8,6,0,2,1
13894,300,1350,105,37.20258127,-3.22467657,5,494,6,3,5,16,896,35,10,1,1995,3,1,0,9,4,1,4,6,2,1,1,8,6,0,1,1
1534,0,725,887,36.13734909,-10.27799787,6,5149,16,10,5,86,1116,450,9,1,2012,4,2,1,11,4,0,2,6,2,1,1,3,0,0,4,3
13010,0,1429,222,30.72020184,-3.57402816,3,3174,5,16,1,30,579,235,11,1,2010,3,1,0,8,0,6,6,6,2,2,2,8,6,0,5,4
88,3000,2005,168,34.34035717,-9.55441706,1,2352,3,11,3,55,865,0,7,0,1986,3,1,0,7,4,2,0,6,2,1,1,8,6,0,1,1
8496,0,63,222,39.10400798,-9.67031827,7,6352,7,80,9,37,1466,514,0,1,2004,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
6486,1000,1343,305,34.98205309,-10.98560657,7,4755,16,10,3,61,630,30,9,1,2007,3,1,0,11,4,5,3,6,2,1,1,8,6,0,1,1
3350,0,1710,222,34.93064484,-9.33478881,6,8354,3,11,4,91,1947,20,7,0,2008,3,1,0,7,4,0,2,6,2,2,2,8,6,0,1,1
723,0,1280,222,37.39852745,-3.29731153,5,7253,6,3,4,73,1643,120,7,1,1963,3,1,0,7,4,6,6,6,2,1,1,8,6,0,1,1
14686,30,456,222,38.23802974,-5.7130728,5,4744,20,4,6,18,1056,200,7,0,2009,13,10,5,7,4,4,5,6,2,3,3,6,4,1,2,1
4999,0,0,222,30.71237212,-1.32121878,4,7435,4,18,1,26,395,0,9,1,0,3,1,0,7,4,0,2,6,2,0,0,8,6,0,1,1
11212,0,0,237,33.72938014,-5.16112951,0,3726,19,14,3,124,823,0,7,1,0,0,0,1,7,4,0,2,6,2,0,0,7,5,0,4,3
13605,0,285,274,39.54828724,-10.68972566,7,7909,12,9,4,116,882,1,10,1,1982,13,10,5,7,4,0,2,6,2,3,3,3,0,0,1,1
11887,0,0,799,32.95526327,-4.76094743,3,5532,19,14,1,94,1201,0,7,0,0,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
5379,0,985,0,36.05751557,-3.20621049,0,7246,0,2,1,70,1755,1,3,2,1990,9,6,3,3,2,0,2,6,2,3,3,5,3,1,1,1
7325,500,1836,666,31.53642442,-7.89825751,3,2234,15,15,4,114,1564,1360,7,1,1991,4,2,1,7,4,3,1,6,2,3,3,3,0,0,4,3
5941,0,0,1051,33.95089407,-3.44433769,0,3392,17,17,2,58,789,0,7,0,0,3,1,0,11,4,4,5,6,2,3,3,6,4,1,2,1
12278,500,1534,222,38.39713396,-4.8275487,5,197,20,4,1,52,970,1,7,1,1988,3,1,0,7,4,3,1,6,2,1,1,8,6,0,1,1
1264,0,1666,867,35.47541626,-4.24840046,0,7647,8,21,1,2,190,125,10,1,2007,3,1,0,9,4,0,2,6,2,2,2,8,6,0,1,1
11500,0,249,275,39.55462235,-10.86023841,7,597,12,9,4,116,849,278,10,1,1982,13,10,5,7,4,0,2,6,2,2,2,3,0,0,2,1
10521,0,0,0,32.54922088,-3.5391602,4,644,17,17,3,25,146,0,0,0,0,3,1,0,6,3,6,6,7,5,4,4,8,6,0,6,5
9119,100,36,1,39.35605709,-6.91462897,8,2428,1,7,3,119,701,50,5,0,2000,7,4,2,2,1,4,5,6,2,1,1,3,0,0,1,1
11554,10,121,29,38.97437158,-7.31642386,6,4585,14,60,13,69,1664,3000,7,0,2005,4,2,1,7,4,4,5,4,4,1,1,7,5,0,4,3
295,0,0,996,34.39213899,-3.00100247,4,5791,17,17,6,64,808,0,9,1,0,9,6,3,11,4,0,2,6,2,1,1,7,5,0,6,5
12621,0,908,363,35.20717444,-6.36223689,0,5532,18,13,3,56,1745,250,7,0,1972,7,4,2,7,4,0,2,6,2,1,1,3,0,0,2,1
2186,0,2025,44,35.49092806,-1.89654943,4,5243,0,2,5,90,1795,265,7,0,2011,3,1,0,7,4,0,2,6,2,3,3,5,3,1,1,1
13342,0,0,996,34.31742798,-3.52825212,0,4109,17,17,6,64,1389,0,9,1,0,8,5,1,11,4,4,5,6,2,1,1,7,5,0,4,3
8434,0,1498,990,34.63706797,-4.86032025,0,1369,18,13,4,110,1392,1,6,1,1996,7,4,2,5,0,0,2,6,2,3,3,5,3,1,1,1
13714,500,1491,0,34.73484121,-4.56153398,0,1081,18,13,2,109,1868,600,7,2,1990,0,0,1,7,4,3,1,6,2,2,2,3,0,0,4,3
4030,0,1853,722,34.51849451,-9.23144359,6,1181,3,11,4,91,302,30,7,1,2010,3,1,0,7,4,5,3,6,2,1,1,8,6,0,1,1
3716,100,1190,546,34.04014401,-1.1078797,4,227,9,20,6,118,1822,500,7,0,1972,13,10,5,7,4,4,5,6,2,1,1,2,4,1,1,1
13519,0,1294,222,37.41953903,-3.3157097,5,4186,6,3,4,73,651,60,7,1,1974,3,1,0,7,4,6,6,6,2,2,2,8,6,0,1,1
5381,0,1179,222,35.8666456,-4.13793115,0,7614,8,21,1,2,977,72,7,1,1998,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
4235,0,0,222,32.71205153,-4.21982268,3,7845,17,17,3,25,137,0,0,1,0,8,5,1,11,4,6,6,6,2,1,1,7,5,0,4,3
10459,6000,608,867,37.25950445,-11.17724917,7,7492,16,10,1,120,1298,1,7,0,2002,12,7,1,7,4,2,0,6,2,1,1,3,0,0,4,3
11055,2000,2176,168,34.07650345,-9.07122212,6,608,3,11,3,55,336,0,3,1,2008,3,1,0,7,4,2,0,6,2,1,1,8,6,0,1,1
8378,0,0,305,32.81521129,-7.74370782,2,3989,10,12,1,13,1532,0,7,1,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
4129,0,0,1029,32.14114561,-5.05479022,3,938,19,14,4,123,414,0,7,1,0,4,2,1,7,4,0,2,6,2,1,1,7,5,0,4,3
7807,0,0,222,0,-2.00E-08,4,5795,17,17,1,5,1552,0,9,0,0,8,5,1,11,4,0,2,6,2,1,1,7,5,0,4,3
7121,0,0,0,33.75834896,-9.16355433,1,6764,10,12,4,100,494,0,7,2,0,3,1,0,7,4,0,2,6,2,1,1,6,4,1,1,1
6490,0,1327,557,37.036459,-3.19025976,5,3989,6,3,7,106,1777,1,10,1,2001,3,1,0,9,4,3,1,6,2,1,1,8,6,0,1,1
1965,0,0,147,33.77509415,-9.57148615,1,3561,10,12,3,46,327,0,11,1,0,3,1,0,8,0,3,1,6,2,2,2,8,6,0,1,1
7458,0,362,222,35.76096453,-8.87622864,6,5893,11,5,3,35,1206,300,0,1,1999,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
745,0,1183,487,37.1018015,-3.21107243,5,3527,6,3,7,106,1779,1,10,1,2002,3,1,0,9,4,3,1,6,2,1,1,8,6,0,1,1
6164,0,1422,222,37.42415943,-3.3024578,5,2340,6,3,4,73,651,60,7,1,1974,3,1,0,7,4,6,6,6,2,1,1,8,6,0,1,1
202,0,0,799,32.95025161,-4.56864513,3,3099,19,14,1,94,1359,0,7,1,0,0,0,1,11,4,0,2,6,2,1,1,3,0,0,4,3
11608,0,1473,680,36.87928272,-3.20035882,0,3439,0,2,7,65,1504,140,7,1,2009,3,1,0,11,4,6,6,6,2,2,2,8,6,0,1,1
8828,0,1672,678,29.79815948,-4.42706375,3,4739,5,16,2,28,1320,740,11,0,1996,9,6,3,7,4,0,2,6,2,1,1,8,6,0,5,4
4488,200,282,222,37.75654523,-7.05292718,8,5187,11,5,2,71,704,200,7,1,2004,3,1,0,7,4,3,1,6,2,2,2,6,4,1,1,1
223,1000,1676,129,31.17388554,-7.85820073,2,7337,15,15,3,92,532,500,7,1,1982,3,1,0,7,4,2,0,6,2,1,1,6,4,1,1,1
9601,50,1647,333,35.14747942,-4.56670544,0,969,8,21,2,17,230,241,7,1,2007,13,10,5,7,4,4,5,4,4,0,0,5,3,1,1,1
2650,0,0,1047,33.42965862,-4.376448,0,1606,19,14,2,19,1545,0,11,0,0,8,5,1,7,4,0,2,4,4,1,1,7,5,0,4,3
7005,0,0,290,35.84714905,-6.34153203,6,7125,2,1,4,11,1348,0,7,1,0,13,10,5,7,4,6,6,6,2,0,0,3,0,0,1,1
12156,2400,1637,222,34.93091312,-8.68898494,6,3767,3,11,2,79,403,0,7,1,0,3,1,0,7,4,2,0,6,2,2,2,8,6,0,1,1
9277,0,1300,782,36.91255272,-3.3276781,5,2235,0,2,7,65,940,130,8,0,2009,3,1,0,10,4,6,6,6,2,3,3,5,3,1,1,1
7250,20,-12,0,39.74211519,-7.97102501,6,2476,14,60,15,53,595,50,7,0,0,13,10,5,7,4,4,5,6,2,1,1,3,0,0,1,1
14794,0,0,304,36.38478077,-6.62798367,8,1525,2,1,1,76,561,0,7,1,0,3,1,0,7,4,2,0,6,2,2,2,8,6,0,2,1
3958,0,1314,222,33.99968095,-3.00734806,4,5944,17,17,1,5,1553,1,3,0,1998,9,6,3,3,2,1,4,7,5,0,0,4,2,2,6,5
4451,2000,1045,197,35.0548832,-7.95682971,6,4911,3,11,1,24,934,1,7,1,1989,3,1,0,7,4,2,0,6,2,1,1,8,6,0,1,1
9828,10,1631,105,37.16867903,-3.18954738,5,6782,6,3,5,16,1014,30,10,1,1999,3,1,0,9,4,4,5,6,2,1,1,8,6,0,1,1
4688,0,0,413,33.12769698,-9.00642358,2,6754,10,12,6,62,425,0,7,0,0,8,5,1,7,4,5,3,6,2,2,2,7,5,0,4,3
11787,0,0,0,33.50995619,-9.39360626,1,7546,10,12,5,21,1740,0,7,0,0,3,1,0,7,4,6,6,6,2,2,2,8,6,0,1,1
3675,0,144,746,37.74084379,-7.41242354,8,2072,11,5,2,71,119,250,7,1,1969,7,4,2,7,4,0,2,7,5,1,1,6,4,1,1,1
7445,0,0,0,33.69299316,-9.23445898,1,4318,10,12,4,100,1814,0,7,2,0,3,1,0,7,4,6,6,6,2,1,1,8,6,0,1,1
2326,25,-17,966,38.71989311,-6.64348031,8,7594,14,6,1,3,1925,30,7,0,1998,13,10,5,7,4,4,5,0,0,1,1,6,4,1,1,1
4813,0,0,222,0,-2.00E-08,4,6108,17,17,1,5,1552,0,9,0,0,8,5,1,11,4,0,2,5,4,1,1,7,5,0,4,3
5123,0,548,370,36.54770193,-7.31613631,6,777,11,5,1,36,967,250,0,1,1982,0,0,1,6,3,0,2,6,2,1,1,7,5,0,4,3
13721,0,348,270,38.70851298,-10.52004481,7,2646,12,90,12,57,850,1,7,1,1975,9,6,3,7,4,0,2,4,4,0,0,3,0,0,6,5
7268,0,1824,666,31.52277951,-7.84302497,2,2249,15,15,4,114,1564,0,7,1,1975,3,1,0,7,4,0,2,6,2,0,0,6,4,1,1,1
1151,0,0,305,33.92687214,-3.44811421,0,2286,17,17,2,58,789,0,7,0,0,9,6,3,7,4,1,4,6,2,1,1,7,5,0,4,3
3465,0,0,1009,33.40454424,-3.56001442,0,7176,17,17,7,105,148,0,9,0,0,8,5,1,11,4,6,6,6,2,1,1,7,5,0,4,3
4818,0,846,305,37.60867996,-9.92823228,7,4393,7,80,13,49,1249,350,7,1,1976,6,10,5,7,4,6,6,6,2,0,0,6,4,1,2,1
12865,0,-26,61,39.61932106,-9.31710652,7,5322,7,80,9,37,802,800,0,1,2007,13,10,5,7,4,0,2,6,2,1,1,3,0,0,2,1
6979,200,444,212,37.12611836,-6.74638399,8,4591,11,5,1,36,141,150,7,1,1985,14,11,1,7,4,3,1,6,2,1,1,7,5,0,4,3
7335,0,0,897,30.69216404,-2.45793195,4,434,4,18,11,89,1606,0,7,0,0,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
239,0,0,222,31.89708102,-3.46582515,3,3989,17,17,5,9,1902,0,2,1,0,14,11,1,1,1,6,6,6,2,0,0,7,5,0,4,3
2977,50,-3,1069,38.68496184,-6.78478137,8,5982,14,6,2,29,1720,200,7,1,2009,8,5,1,7,4,4,5,6,2,1,1,7,5,0,4,3
6293,0,0,226,33.12148483,-3.81456463,4,8437,17,17,3,104,417,0,9,1,0,8,5,1,11,4,0,2,6,2,1,1,7,5,0,4,3
7679,0,0,222,33.676772,-3.13896756,4,1524,17,17,2,58,385,0,9,0,0,8,5,1,11,4,1,4,6,2,1,1,7,5,0,4,3
1749,0,1062,222,31.04615598,-5.11318826,3,7023,5,16,3,31,1530,500,7,1,1972,9,6,3,7,4,6,6,6,2,1,1,7,5,0,6,5
13690,0,1869,666,31.54164711,-8.06722454,3,4587,15,15,4,114,1033,0,7,1,1981,3,1,0,7,4,0,2,6,2,0,0,6,4,1,1,1
3785,20,954,222,36.8506595,-3.49204077,5,8411,0,2,2,0,1493,200,7,1,1970,3,1,0,7,4,4,5,6,2,2,2,8,6,0,1,1
7330,2000,947,235,37.60982504,-3.78126779,5,7832,6,3,2,84,797,40,10,1,1973,3,1,0,9,4,3,1,6,2,2,2,8,6,0,1,1
9704,0,1271,634,34.2971877,-1.68657144,4,3890,9,20,2,103,552,30,2,1,2011,11,9,4,1,1,0,2,4,4,1,1,7,5,0,4,3
10937,0,996,222,35.54873613,-10.80875818,7,3842,16,10,2,111,1253,275,7,1,1978,3,1,0,7,4,5,3,6,2,1,1,6,4,1,1,1
11558,8000,1503,600,35.30073221,-9.75687415,1,8384,16,10,2,111,1944,0,7,1,1997,13,10,5,7,4,2,0,6,2,1,1,6,4,1,1,1
8646,0,0,0,33.84031745,-9.1616317,1,6566,10,12,4,100,386,0,7,2,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
2975,200,2413,168,33.9363341,-9.21276113,1,3752,3,11,3,55,366,0,7,0,1986,3,1,0,7,4,5,3,6,2,1,1,8,6,0,1,1
12982,0,1346,871,30.64569324,-3.81058764,3,395,5,16,1,30,97,140,7,0,2003,3,1,0,7,4,6,6,6,2,2,2,8,6,0,1,1
11864,0,0,222,32.61945949,-3.79554005,4,6526,17,17,3,25,1123,0,0,1,0,9,6,3,11,4,6,6,3,3,0,0,7,5,0,6,5
7600,200,299,222,36.66866723,-8.38426566,6,3458,11,5,4,122,866,230,0,1,1977,14,11,1,7,4,3,1,6,2,0,0,7,5,0,4,3
10299,0,0,168,35.74668136,-6.09163028,8,7612,2,1,5,14,1260,0,7,0,0,7,4,2,7,4,4,5,6,2,0,0,3,0,0,2,1
8698,0,1814,222,35.48481761,-8.46129112,6,3378,3,11,2,79,1101,0,7,0,2000,14,11,1,7,4,0,2,6,2,1,1,7,5,0,4,3
7276,0,1414,222,34.57167698,-8.9250144,6,4749,3,11,4,91,835,52,8,1,1978,3,1,0,10,4,5,3,6,2,0,0,6,4,1,1,1
878,0,269,222,36.90046626,-7.83431489,6,7716,11,5,3,35,988,150,8,1,1978,3,1,0,7,4,0,2,6,2,2,2,6,4,1,1,1
11625,0,0,728,33.49088212,-4.30352381,0,8252,19,14,2,19,1614,0,11,0,0,4,2,1,7,4,0,2,4,4,3,3,7,5,0,4,3
14701,0,327,222,38.61178274,-4.9283922,5,4889,20,4,2,44,921,700,7,0,2009,0,0,1,7,4,0,2,6,2,0,0,7,5,0,4,3
5321,20,259,1017,38.38456555,-6.31128664,8,2537,14,6,1,3,1270,35,8,1,2003,6,10,5,10,4,4,5,6,2,1,1,6,4,1,1,1
9066,0,0,222,33.71968263,-3.10534407,4,1461,17,17,2,58,38,0,9,0,0,8,5,1,11,4,5,3,6,2,1,1,7,5,0,4,3
10132,0,1697,222,31.36754793,-8.25787752,3,2985,15,15,2,113,1184,50,7,0,1991,14,11,1,7,4,0,2,6,2,1,1,3,0,0,4,3
6754,0,1377,897,30.49978166,-3.7897322,3,7716,5,16,1,30,759,500,7,0,2008,3,1,0,9,4,6,6,6,2,2,2,5,3,1,1,1
2291,50,-4,278,39.97634239,-10.32750342,7,6296,12,99,1,77,198,600,0,1,1985,8,5,1,7,4,4,5,6,2,1,1,3,0,0,4,3
2586,0,717,305,37.35580295,-3.47697118,5,3788,6,3,4,73,3,1,11,1,1976,3,1,0,8,0,0,2,6,2,2,2,8,6,0,1,1
7928,0,0,0,33.81126815,-9.12223759,1,4001,10,12,4,100,876,0,7,2,0,3,1,0,7,4,0,2,6,2,1,1,6,4,1,1,1
13246,0,1548,222,32.04888197,-8.57425455,2,2082,15,15,2,113,785,250,7,1,1973,3,1,0,7,4,0,2,6,2,0,0,6,4,1,6,5
14487,0,0,15,32.54118446,-3.68731116,4,2912,17,17,3,25,99,0,0,1,0,9,6,3,11,4,6,6,3,3,0,0,7,5,0,6,5
12759,0,1416,804,34.71366427,-2.37668431,4,6350,9,20,2,103,328,300,2,2,2008,13,10,5,1,1,6,6,4,4,1,1,3,0,0,6,5
